Object,District,Date,Day,Hour,Latitude,Longitude
Aggravated Assault,C11,2016-02-02 19:51:00,Tuesday,19,42.30135087,-71.06796465
Warrant Arrests,C11,2016-02-02 19:51:00,Tuesday,19,42.30135087,-71.06796465
Police Service Incidents,A1,2016-02-02 20:50:00,Tuesday,20,42.35027686,-71.0602447
Drug Violation,B2,2016-02-02 19:46:00,Tuesday,19,42.31458709,-71.07078303
Drug Violation,B2,2016-02-02 19:46:00,Tuesday,19,42.31458709,-71.07078303
Larceny,E13,2016-02-02 20:25:00,Tuesday,20,42.30132884,-71.10963274
Search Warrants,C11,2016-02-01 14:30:00,Monday,14,42.36152577,-71.06133846
Other,B2,2016-02-02 19:32:00,Tuesday,19,42.29944216,-71.08489748
Other,B3,2016-02-02 20:21:00,Tuesday,20,42.28079658,-71.09039724
Violations,D4,2016-02-02 20:19:00,Tuesday,20,42.33401829,-71.07638124
Verbal Disputes,D14,2016-02-02 19:25:00,Tuesday,19,42.34669542,-71.16848514
Fraud,A1,2016-02-02 14:30:00,Tuesday,14,42.34873541,-71.07049185
Property Lost,D4,2016-02-02 19:00:00,Tuesday,19,42.34862382,-71.08277637
Simple Assault,C6,2016-02-02 18:51:00,Tuesday,18,42.32557398,-71.0524813
Vandalism,E5,2016-02-02 07:00:00,Tuesday,7,42.28395083,-71.12333555
Missing Person Reported,B3,2016-02-02 16:00:00,Tuesday,16,42.30443502,-71.06862907
Investigate Person,E13,2016-02-02 18:34:00,Tuesday,18,42.29303746,-71.11567554
Verbal Disputes,C11,2016-02-02 19:08:00,Tuesday,19,42.30209443,-71.06575183
Offenses Against Child / Family,C11,2016-02-02 19:01:00,Tuesday,19,42.29642169,-71.07045327
Drug Violation,E5,2016-02-02 19:22:00,Tuesday,19,42.258707,-71.160265
Firearm Violations,E5,2016-02-02 19:22:00,Tuesday,19,42.258707,-71.160265
Drug Violation,E5,2016-02-02 19:22:00,Tuesday,19,42.258707,-71.160265
Simple Assault,A15,2016-02-02 19:10:00,Tuesday,19,42.38131211,-71.06284645
Drug Violation,A15,2016-02-02 19:10:00,Tuesday,19,42.38131211,-71.06284645
Larceny,B3,2016-02-02 19:15:00,Tuesday,19,42.28582356,-71.09104328
Property Lost,E18,2016-02-02 19:13:00,Tuesday,19,42.26209214,-71.11670964
Simple Assault,B2,2016-02-02 18:28:00,Tuesday,18,42.33332581,-71.10232464
Aggravated Assault,D4,2016-02-02 16:55:00,Tuesday,16,42.345903,-71.06946322
Larceny,B2,2016-02-01 20:00:00,Monday,20,42.32969471,-71.0704441
Aggravated Assault,B2,2016-02-02 18:45:00,Tuesday,18,42.32420149,-71.08881078
Larceny,A7,2016-02-02 17:50:00,Tuesday,17,42.3721588,-71.03852378
Drug Violation,D4,2016-02-02 18:45:00,Tuesday,18,42.33954199,-71.06940877
Motor Vehicle Accident Response,D4,2016-02-02 14:49:00,Tuesday,14,42.33497341,-71.07142863
Landlord/Tenant Disputes,D14,2016-02-02 18:42:00,Tuesday,18,42.34900457,-71.13649962
Simple Assault,B2,2016-02-02 18:00:00,Tuesday,18,42.30710099,-71.07666013
Medical Assistance,A7,2016-02-02 12:35:00,Tuesday,12,42.39327289,-71.00793914
Larceny,A1,2016-02-02 18:24:00,Tuesday,18,42.35594239,-71.06258333
Simple Assault,B2,2016-02-02 16:55:00,Tuesday,16,42.32224255,-71.08277356
Other,A1,2016-02-02 17:25:00,Tuesday,17,42.35014802,-71.0698982
Medical Assistance,A15,2016-02-02 16:17:00,Tuesday,16,42.38048207,-71.06087725
Landlord/Tenant Disputes,C11,2016-02-02 16:12:00,Tuesday,16,42.2878767,-71.05839664
Motor Vehicle Accident Response,C11,2016-02-02 17:33:00,Tuesday,17,42.30154274,-71.07201939
Fraud,A1,2016-02-02 17:43:00,Tuesday,17,42.35554806,-71.0607314
Motor Vehicle Accident Response,B2,2016-02-02 17:38:00,Tuesday,17,42.32263156,-71.06979845
Medical Assistance,D14,2016-02-02 16:31:00,Tuesday,16,42.35602999,-71.13132737
Other,C11,2016-02-02 16:49:00,Tuesday,16,42.29919694,-71.06046974
Other,C11,2016-02-02 16:49:00,Tuesday,16,42.29919694,-71.06046974
Warrant Arrests,C11,2016-02-02 16:49:00,Tuesday,16,42.29919694,-71.06046974
Missing Person Located,B3,2016-02-02 16:29:00,Tuesday,16,42.28576135,-71.07801426
Missing Person Reported,B3,2016-02-02 16:29:00,Tuesday,16,42.28576135,-71.07801426
License Violation,A7,2016-02-02 17:08:00,Tuesday,17,42.3665256,-71.01763554
Motor Vehicle Accident Response,C11,2016-02-02 09:06:00,Tuesday,9,42.2783992,-71.06636305
License Violation,A7,2016-02-02 16:05:00,Tuesday,16,42.3665256,-71.01763554
Aggravated Assault,B2,2016-02-02 16:40:00,Tuesday,16,42.3252158,-71.07492178
Warrant Arrests,C11,2016-02-02 16:28:00,Tuesday,16,42.29798401,-71.06284094
Drug Violation,C11,2016-02-02 16:28:00,Tuesday,16,42.29798401,-71.06284094
Drug Violation,C11,2016-02-02 16:28:00,Tuesday,16,42.29798401,-71.06284094
Other,D14,2016-02-02 16:27:00,Tuesday,16,42.34751259,-71.13689285
Motor Vehicle Accident Response,B2,2016-02-02 15:47:00,Tuesday,15,42.32324394,-71.07642483
Aggravated Assault,B2,2016-02-02 15:00:00,Tuesday,15,42.32101261,-71.08587919
Other,D14,2016-02-02 15:43:00,Tuesday,15,42.35706678,-71.13375534
Simple Assault,B3,2016-02-02 16:07:09,Tuesday,16,42.29330376,-71.0885899
Other,A1,2016-02-02 15:38:34,Tuesday,15,42.34874245,-71.06396897
Other,A1,2016-02-02 15:38:34,Tuesday,15,42.34874245,-71.06396897
Warrant Arrests,A1,2016-02-02 15:38:34,Tuesday,15,42.34874245,-71.06396897
Larceny,D4,2016-02-02 16:17:00,Tuesday,16,42.33401829,-71.07638124
Embezzlement,D4,2016-02-02 16:19:00,Tuesday,16,42.34862382,-71.08277637
Warrant Arrests,D4,2016-02-02 16:19:00,Tuesday,16,42.34862382,-71.08277637
Larceny,D4,2016-02-02 16:19:00,Tuesday,16,42.34862382,-71.08277637
Other,E13,2016-02-02 15:29:00,Tuesday,15,42.31615184,-71.09795135
Warrant Arrests,E13,2016-02-02 15:29:00,Tuesday,15,42.31615184,-71.09795135
Simple Assault,E13,2016-02-02 15:29:00,Tuesday,15,42.31615184,-71.09795135
Investigate Property,A1,2016-02-02 16:23:00,Tuesday,16,42.36646326,-71.06067801
Investigate Person,C6,2016-02-02 15:25:00,Tuesday,15,42.33152148,-71.07085307
Restraining Order Violations,C11,2016-02-02 16:10:00,Tuesday,16,42.29420769,-71.04975975
Verbal Disputes,C6,2016-02-02 15:19:00,Tuesday,15,42.32790482,-71.05305583
Motor Vehicle Accident Response,B2,2016-02-02 16:01:00,Tuesday,16,42.32715196,-71.08728395
Motor Vehicle Accident Response,E18,2016-02-02 15:22:00,Tuesday,15,42.26701085,-71.12096171
Verbal Disputes,B3,2016-02-02 15:09:00,Tuesday,15,42.33401829,-71.07638124
Verbal Disputes,B3,2016-02-02 15:17:00,Tuesday,15,42.27967051,-71.08887826
Warrant Arrests,C11,2016-02-02 14:51:00,Tuesday,14,42.31012905,-71.07484821
Medical Assistance,E13,2016-02-02 15:07:00,Tuesday,15,42.31817181,-71.11257832
Medical Assistance,B2,2016-02-02 13:44:00,Tuesday,13,42.328597,-71.08274741
Medical Assistance,B2,2016-02-02 15:23:00,Tuesday,15,42.328597,-71.08274741
Vandalism,B3,2016-02-02 14:55:00,Tuesday,14,42.29992198,-71.0775683
Harassment,E18,2016-02-22 03:57:00,Monday,3,42.24967245,-71.12004045
Other,E18,2016-02-22 03:57:00,Monday,3,42.24967245,-71.12004045
Investigate Person,B2,2016-02-02 15:05:00,Tuesday,15,42.31342215,-71.09348975
Investigate Person,D4,2016-02-02 14:24:00,Tuesday,14,42.34241506,-71.09521114
Larceny,A1,2016-02-02 13:59:00,Tuesday,13,42.35637531,-71.06213513
Larceny,A1,2016-02-02 14:59:00,Tuesday,14,42.35428377,-71.06380404
Property Found,E13,2016-02-02 14:51:00,Tuesday,14,42.30971857,-71.10429432
Larceny,E13,2016-02-01 14:30:00,Monday,14,42.31371714,-71.09819051
Vandalism,B3,2016-02-02 14:12:00,Tuesday,14,42.28338795,-71.09639406
Verbal Disputes,B3,2016-02-02 13:57:00,Tuesday,13,42.27759869,-71.09136804
Vandalism,D4,2016-02-02 14:22:00,Tuesday,14,42.35059717,-71.07881031
Larceny,B3,2016-02-01 16:00:00,Monday,16,42.27683754,-71.0952644
Violations,E5,2016-02-02 09:30:00,Tuesday,9,42.27815858,-71.12925807
Violations,E5,2016-02-02 09:30:00,Tuesday,9,42.27815858,-71.12925807
Residential Burglary,E18,2016-02-02 12:51:00,Tuesday,12,42.24806163,-71.13269023
Motor Vehicle Accident Response,D14,2016-02-02 13:51:00,Tuesday,13,42.34889022,-71.16088458
Investigate Property,C11,2016-02-02 13:44:00,Tuesday,13,42.30511791,-71.08019088
Motor Vehicle Accident Response,C6,2016-02-02 13:49:00,Tuesday,13,42.33816373,-71.03445741
Firearm Violations,A1,2016-02-02 13:24:00,Tuesday,13,42.35061995,-71.07009458
Medical Assistance,C11,2016-02-02 13:16:00,Tuesday,13,42.28519774,-71.0677511
Investigate Property,B3,2016-02-02 12:02:00,Tuesday,12,42.30006791,-71.08430796
Motor Vehicle Accident Response,B2,2016-02-02 13:44:00,Tuesday,13,42.328597,-71.08274741
Fire Related Reports,C11,2016-02-02 12:56:00,Tuesday,12,42.2991807,-71.06429139
Property Lost,B2,2016-02-02 02:00:00,Tuesday,2,42.32788516,-71.07770633
Drug Violation,C6,2016-02-02 13:56:00,Tuesday,13,42.34128751,-71.05467933
Drug Violation,C6,2016-02-02 13:56:00,Tuesday,13,42.34128751,-71.05467933
Drug Violation,C6,2016-02-02 13:55:00,Tuesday,13,42.34128751,-71.05467933
Simple Assault,D14,2016-02-02 13:26:00,Tuesday,13,42.34910076,-71.1561239
Larceny,D14,2016-02-02 13:26:00,Tuesday,13,42.34910076,-71.1561239
Larceny From Motor Vehicle,B3,2016-02-02 13:25:00,Tuesday,13,42.268024,-71.09301057
Larceny,D4,2016-02-02 13:43:00,Tuesday,13,42.3457782,-71.08429595
Other,B2,2016-02-02 12:16:00,Tuesday,12,42.31215757,-71.07056813
Counterfeiting,A1,2016-02-02 10:23:00,Tuesday,10,42.35721567,-71.04995105
Investigate Person,A7,2016-02-02 12:40:00,Tuesday,12,42.37010622,-71.03261984
Simple Assault,D4,2016-02-02 12:45:00,Tuesday,12,42.345903,-71.06946322
Motor Vehicle Accident Response,D14,2016-02-02 12:25:00,Tuesday,12,42.34663167,-71.16764049
Larceny,A1,2016-02-02 10:00:00,Tuesday,10,42.35082577,-71.06262352
Larceny,A7,2016-02-02 09:00:00,Tuesday,9,42.37382755,-71.04052459
Motor Vehicle Accident Response,A15,2016-02-02 10:35:00,Tuesday,10,42.37537093,-71.06468508
Simple Assault,A1,2016-02-02 12:05:00,Tuesday,12,42.35897759,-71.05702371
Drug Violation,C11,2016-02-02 11:57:00,Tuesday,11,42.3085119,-71.05164881
Drug Violation,C11,2016-02-02 11:57:00,Tuesday,11,42.3085119,-71.05164881
Warrant Arrests,C11,2016-02-02 11:57:00,Tuesday,11,42.3085119,-71.05164881
Motor Vehicle Accident Response,C11,2016-02-02 12:00:00,Tuesday,12,42.30665904,-71.06256742
Motor Vehicle Accident Response,E18,2016-02-01 00:30:00,Monday,0,42.26549042,-71.09963658
Firearm Violations,A7,2016-02-02 12:04:00,Tuesday,12,42.39327289,-71.00793914
Other,B2,2016-02-02 11:58:00,Tuesday,11,42.33396973,-71.0863948
Drug Violation,D4,2016-02-02 11:34:00,Tuesday,11,42.33361,-71.07337
Towed,C6,2016-02-02 10:59:00,Tuesday,10,42.33964941,-71.04849956
Medical Assistance,B2,2016-02-02 11:12:00,Tuesday,11,42.3043395,-71.08477887
Larceny From Motor Vehicle,B2,2016-02-01 21:00:00,Monday,21,42.31136938,-71.08114545
Investigate Person,E18,2016-02-02 10:34:00,Tuesday,10,42.26290908,-71.10865019
Vandalism,D14,2016-02-01 00:00:00,Monday,0,42.35437505,-71.14210244
Service,B2,2016-02-02 10:49:00,Tuesday,10,42.33506218,-71.09316781
Larceny,B2,2016-02-02 11:15:00,Tuesday,11,42.33744152,-71.10428096
Motor Vehicle Accident Response,C11,2016-02-01 14:00:00,Monday,14,42.29420769,-71.04975975
Larceny,D4,2016-02-02 11:08:00,Tuesday,11,42.34076189,-71.09899092
Fraud,B2,2016-02-02 11:06:00,Tuesday,11,42.2518944,-71.1253531
Motor Vehicle Accident Response,E18,2016-02-02 11:04:00,Tuesday,11,42.26448463,-71.10697097
Investigate Person,D14,2016-02-02 09:00:00,Tuesday,9,42.36204807,-71.13911492
Investigate Person,B3,2016-02-02 10:38:00,Tuesday,10,42.29040923,-71.07693574
Vandalism,C11,2016-02-01 17:30:00,Monday,17,42.3153722,-71.06504716
Vandalism,E13,2016-02-02 10:12:00,Tuesday,10,42.32547536,-71.10253482
Larceny,B2,2016-02-02 08:00:00,Tuesday,8,42.31987076,-71.07096263
Motor Vehicle Accident Response,C11,2016-02-01 15:00:00,Monday,15,42.30889362,-71.07410474
Verbal Disputes,B3,2016-02-02 10:09:00,Tuesday,10,42.28297379,-71.08194011
Medical Assistance,C11,2016-02-02 10:15:00,Tuesday,10,42.30090969,-71.07425843
Aggravated Assault,C11,2016-02-02 09:48:00,Tuesday,9,42.29360585,-71.0718865
Simple Assault,C11,2016-02-02 09:48:00,Tuesday,9,42.29360585,-71.0718865
Motor Vehicle Accident Response,E5,2016-02-02 08:33:00,Tuesday,8,42.28067898,-71.15817457
Towed,A1,2016-02-02 08:35:00,Tuesday,8,42.36734525,-71.05495308
Medical Assistance,A1,2016-02-02 09:37:00,Tuesday,9,42.3616006,-71.05296127
Larceny From Motor Vehicle,D4,2016-02-01 18:00:00,Monday,18,42.34485353,-71.07803266
Violations,C11,2016-02-02 09:52:00,Tuesday,9,42.29430844,-71.06188628
Aggravated Assault,A1,2016-02-02 09:34:00,Tuesday,9,42.35193461,-71.06048592
Towed,D14,2016-02-02 08:36:28,Tuesday,8,42.34906578,-71.13414695
Investigate Person,C11,2016-02-01 13:00:00,Monday,13,42.27273548,-71.06792411
Motor Vehicle Accident Response,C6,2016-02-02 09:52:00,Tuesday,9,42.33486931,-71.02920683
Towed,D14,2016-02-02 09:52:31,Tuesday,9,42.35014612,-71.13607618
Police Service Incidents,C11,2016-02-02 08:39:00,Tuesday,8,42.29848866,-71.06313294
Larceny,B3,2016-02-02 08:48:00,Tuesday,8,42.28719467,-71.07380134
Larceny,D4,2016-02-01 19:14:00,Monday,19,42.34854636,-71.07416609
Aggravated Assault,B3,2016-02-02 08:47:00,Tuesday,8,42.26871441,-71.09221139
Vandalism,C6,2016-02-01 18:00:00,Monday,18,42.33003459,-71.05825989
Towed,D14,2016-02-02 08:03:00,Tuesday,8,42.34025279,-71.15447536
Medical Assistance,C11,2016-02-02 08:05:00,Tuesday,8,42.28048882,-71.05756091
Drug Violation,B2,2016-02-02 06:50:00,Tuesday,6,42.33123776,-71.09140736
Simple Assault,D4,2016-02-02 08:47:00,Tuesday,8,42.34453911,-71.0735877
Disorderly Conduct,D4,2016-02-02 08:47:00,Tuesday,8,42.34453911,-71.0735877
Other,D4,2016-02-02 08:47:00,Tuesday,8,42.34453911,-71.0735877
Towed,A1,2016-02-02 07:51:00,Tuesday,7,42.35832312,-71.06568479
Vandalism,B3,2016-02-02 09:02:00,Tuesday,9,42.29861988,-71.08511004
Other,E18,2016-02-02 08:17:00,Tuesday,8,42.25050448,-71.13090444
Violations,E18,2016-02-02 08:17:00,Tuesday,8,42.25050448,-71.13090444
Firearm Violations,E18,2016-02-02 08:17:00,Tuesday,8,42.25050448,-71.13090444
Violations,E18,2016-02-02 08:17:00,Tuesday,8,42.25050448,-71.13090444
Medical Assistance,B3,2016-02-02 08:16:00,Tuesday,8,42.28501781,-71.09478602
Other,C11,2016-02-02 08:07:00,Tuesday,8,42.29057504,-71.07165726
Larceny From Motor Vehicle,C6,2016-02-01 18:00:00,Monday,18,42.33003459,-71.05825989
Vandalism,C6,2016-02-01 18:00:00,Monday,18,42.33003459,-71.05825989
Property Found,C6,2016-02-01 18:00:00,Monday,18,42.33003459,-71.05825989
Motor Vehicle Accident Response,A7,2016-02-02 08:21:00,Tuesday,8,42.37193004,-71.03391909
Towed,D4,2016-02-02 07:26:00,Tuesday,7,42.34210486,-71.08118057
Verbal Disputes,A7,2016-02-02 08:03:00,Tuesday,8,42.39348242,-71.01068177
Arson,B2,2016-02-02 06:07:00,Tuesday,6,42.32985585,-71.09797236
Vandalism,D14,2016-02-02 03:00:00,Tuesday,3,42.34370944,-71.14686231
Medical Assistance,B3,2016-02-01 13:23:00,Monday,13,42.28482577,-71.09137369
Violations,E18,2016-02-02 07:12:00,Tuesday,7,42.28534744,-71.11047633
Violations,E18,2016-02-02 07:12:00,Tuesday,7,42.28534744,-71.11047633
Motor Vehicle Accident Response,E18,2016-02-02 07:12:00,Tuesday,7,42.28534744,-71.11047633
Larceny,D4,2016-02-02 07:08:00,Tuesday,7,42.33311189,-71.0727637
Investigate Property,B2,2016-02-02 06:14:00,Tuesday,6,42.32950195,-71.09971911
Warrant Arrests,A1,2016-02-02 05:40:00,Tuesday,5,42.34974111,-71.05801618
Commercial Burglary,A1,2016-02-02 05:40:00,Tuesday,5,42.34974111,-71.05801618
Commercial Burglary,A1,2016-02-02 04:01:00,Tuesday,4,42.35272948,-71.06256291
Fraud,A1,2016-02-02 05:20:00,Tuesday,5,42.3507885,-71.06218706
Recovered Stolen Property,A1,2016-02-02 05:20:00,Tuesday,5,42.3507885,-71.06218706
Violations,A1,2016-02-02 05:20:00,Tuesday,5,42.3507885,-71.06218706
Drug Violation,B2,2016-02-02 04:13:00,Tuesday,4,42.32165894,-71.09195929
Violations,B2,2016-02-02 04:13:00,Tuesday,4,42.32165894,-71.09195929
Investigate Property,C11,2016-02-02 04:00:00,Tuesday,4,42.28832861,-71.05938355
Larceny,A1,2016-02-02 02:50:00,Tuesday,2,42.35064439,-71.06811584
Investigate Person,A1,2016-02-02 02:50:00,Tuesday,2,42.35064439,-71.06811584
Simple Assault,D14,2016-02-02 02:42:00,Tuesday,2,42.35107111,-71.12570166
Drug Violation,C6,2016-02-02 02:34:00,Tuesday,2,42.33428841,-71.07239518
Other,E13,2016-02-02 02:21:00,Tuesday,2,42.30971857,-71.10429432
Medical Assistance,E13,2016-02-02 02:21:00,Tuesday,2,42.30971857,-71.10429432
Vandalism,D14,2016-02-01 14:00:00,Monday,14,42.36297447,-71.12999667
Violations,C11,2016-02-02 01:34:00,Tuesday,1,42.30645148,-71.07730382
Drug Violation,C11,2016-02-02 01:34:00,Tuesday,1,42.30645148,-71.07730382
Investigate Person,B2,2016-02-02 01:42:00,Tuesday,1,42.32734041,-71.07945869
Drug Violation,A1,2016-02-02 01:49:00,Tuesday,1,42.36636469,-71.05744765
Warrant Arrests,A1,2016-02-02 01:49:00,Tuesday,1,42.36636469,-71.05744765
Fire Related Reports,B3,2016-02-02 01:19:00,Tuesday,1,42.30085931,-71.08128808
Medical Assistance,A1,2016-02-02 00:48:00,Tuesday,0,42.35438252,-71.05213281
Drug Violation,C11,2016-02-02 01:00:00,Tuesday,1,42.27629054,-71.06945155
Medical Assistance,C11,2016-02-02 00:48:00,Tuesday,0,42.30998781,-71.06213111
Motor Vehicle Accident Response,A7,2016-02-02 00:50:00,Tuesday,0,42.38258251,-71.04029571
Simple Assault,A15,2016-02-02 00:10:00,Tuesday,0,42.37736388,-71.05791376
Larceny From Motor Vehicle,A1,2016-02-02 00:08:00,Tuesday,0,42.35487365,-71.05861218
Larceny,B3,2016-02-01 23:55:00,Monday,23,42.27470119,-71.09344053
Larceny From Motor Vehicle,B3,2016-02-02 00:01:00,Tuesday,0,42.29993995,-71.08621901
Property Found,A1,2016-02-02 00:35:00,Tuesday,0,42.35196671,-71.05415459
Larceny,D4,2016-02-01 23:25:00,Monday,23,42.34932471,-71.08014801
Larceny,E13,2016-02-01 23:19:00,Monday,23,42.30971857,-71.10429432
Fraud,D14,2016-02-01 21:12:00,Monday,21,42.34902699,-71.129878
Medical Assistance,B2,2016-02-01 22:58:00,Monday,22,42.33506218,-71.09316781
Investigate Person,E18,2016-02-01 19:03:00,Monday,19,42.23850959,-71.13277923
Medical Assistance,A7,2016-02-01 21:55:00,Monday,21,42.36666678,-71.0379296
Police Service Incidents,B3,2016-02-01 21:49:00,Monday,21,42.28911797,-71.08920499
Vandalism,C6,2016-02-01 22:17:00,Monday,22,42.33222689,-71.05199201
Drug Violation,D4,2016-02-01 19:15:00,Monday,19,42.33790301,-71.07145236
Other,D4,2016-02-01 19:15:00,Monday,19,42.33790301,-71.07145236
Warrant Arrests,D4,2016-02-01 19:15:00,Monday,19,42.33790301,-71.07145236
Investigate Person,C11,2016-02-01 21:29:00,Monday,21,42.28743256,-71.0526387
Property Lost,C6,2016-02-01 18:00:00,Monday,18,42.33306582,-71.0539737
Drug Violation,B2,2016-02-01 20:56:00,Monday,20,42.31116648,-71.09108923
Investigate Property,B2,2016-02-01 19:49:00,Monday,19,42.33380683,-71.10377843
Investigate Person,D14,2016-02-01 21:30:00,Monday,21,42.34273556,-71.16026894
Motor Vehicle Accident Response,C11,2016-02-01 21:47:00,Monday,21,42.28323081,-71.05108361
Simple Assault,D14,2016-02-01 20:57:00,Monday,20,42.35458677,-71.12673268
Medical Assistance,C11,2016-02-01 20:55:00,Monday,20,42.30308013,-71.06817564
Simple Assault,B2,2016-02-01 20:21:00,Monday,20,42.3169665,-71.08254058
Simple Assault,E18,2016-02-01 20:49:00,Monday,20,42.33555954,-71.07436364
Verbal Disputes,C11,2016-02-01 20:30:00,Monday,20,42.2908347,-71.06288798
Larceny,D4,2016-02-01 20:35:00,Monday,20,42.34813158,-71.08027002
Simple Assault,B2,2016-02-01 20:31:00,Monday,20,42.31369016,-71.07696741
Larceny,B2,2016-02-01 20:07:00,Monday,20,42.33318299,-71.08307607
Larceny,B3,2016-02-01 15:40:00,Monday,15,42.28039667,-71.09473186
Motor Vehicle Accident Response,B2,2016-02-01 18:55:00,Monday,18,42.31508518,-71.08508813
Robbery,D4,2016-02-01 20:04:00,Monday,20,42.34114797,-71.08246189
Medical Assistance,C11,2016-02-01 19:49:00,Monday,19,42.28248068,-71.06981187
Other,D14,2016-02-01 19:51:00,Monday,19,42.35560329,-71.14692214
Vandalism,A7,2016-02-01 20:03:00,Monday,20,42.37628888,-71.03720048
Motor Vehicle Accident Response,C11,2016-02-01 18:34:00,Monday,18,42.28410589,-71.04608937
Drug Violation,C11,2016-02-01 19:31:00,Monday,19,42.29257648,-71.07179406
Verbal Disputes,C11,2016-02-01 19:22:00,Monday,19,42.30258532,-71.05724301
Drug Violation,C11,2016-02-01 07:00:00,Monday,7,42.310434,-71.0613401
Drug Violation,C11,2016-02-01 07:00:00,Monday,7,42.310434,-71.0613401
Drug Violation,D4,2016-02-01 19:23:00,Monday,19,42.33543394,-71.08076738
Drug Violation,D4,2016-02-01 19:23:00,Monday,19,42.33543394,-71.08076738
Investigate Property,A1,2016-02-01 19:49:00,Monday,19,42.36646326,-71.06067801
Drug Violation,D4,2016-02-01 19:09:00,Monday,19,42.33928728,-71.08032619
Drug Violation,D4,2016-02-01 19:09:00,Monday,19,42.33928728,-71.08032619
Motor Vehicle Accident Response,C11,2016-02-01 08:00:00,Monday,8,42.31069804,-71.07119068
Robbery,E13,2016-02-01 19:00:00,Monday,19,42.32287413,-71.10155354
Warrant Arrests,E13,2016-02-01 19:00:00,Monday,19,42.32287413,-71.10155354
Vandalism,E13,2016-02-01 18:43:00,Monday,18,42.31193403,-71.1142909
Larceny From Motor Vehicle,B3,2016-02-01 19:00:00,Monday,19,42.28630083,-71.09447003
Verbal Disputes,E5,2016-02-01 19:31:00,Monday,19,42.25943465,-71.14798064
Drug Violation,D4,2016-02-01 19:20:00,Monday,19,42.33954199,-71.06940877
Aggravated Assault,B3,2016-02-01 18:06:00,Monday,18,42.28282878,-71.0918249
Robbery,C11,2016-02-01 18:55:00,Monday,18,42.29794304,-71.05175837
Investigate Person,A1,2016-02-01 18:33:00,Monday,18,42.35883898,-71.06608613
Vandalism,C11,2016-02-01 16:30:00,Monday,16,42.30633571,-71.07060386
